seed,parameter_set,instance,makespan,runtime,model,jobs,machines,upper_bound,gap,category
0,SavedNetwork/30_20_1_99.pth,la05,593.0,0.0874061584472656,l2d,10,5,593,0.0,small
0,SavedNetwork/30_20_1_99.pth,la04,702.0,0.0797371864318847,l2d,10,5,590,0.18983050847457628,small
0,SavedNetwork/30_20_1_99.pth,la01,710.0,0.0822739601135253,l2d,10,5,666,0.06606606606606606,small
0,SavedNetwork/30_20_1_99.pth,la03,705.0,0.0825438499450683,l2d,10,5,597,0.18090452261306533,small
0,SavedNetwork/30_20_1_99.pth,la02,836.0,0.0816850662231445,l2d,10,5,655,0.27633587786259545,small
0,SavedNetwork/20_15_1_199.pth,la05,593.0,0.0811669826507568,l2d,10,5,593,0.0,small
0,SavedNetwork/20_15_1_199.pth,la04,713.0,0.082604169845581,l2d,10,5,590,0.20847457627118643,small
0,SavedNetwork/20_15_1_199.pth,la01,710.0,0.0821011066436767,l2d,10,5,666,0.06606606606606606,small
0,SavedNetwork/20_15_1_199.pth,la03,641.0,0.0830841064453125,l2d,10,5,597,0.07370184254606366,small
0,SavedNetwork/20_15_1_199.pth,la02,916.0,0.1051409244537353,l2d,10,5,655,0.3984732824427481,small
0,SavedNetwork/30_15_1_99.pth,la05,610.0,0.0814330577850341,l2d,10,5,593,0.02866779089376054,small
0,SavedNetwork/30_15_1_99.pth,la04,711.0,0.0811610221862793,l2d,10,5,590,0.20508474576271185,small
0,SavedNetwork/30_15_1_99.pth,la01,772.0,0.0828759670257568,l2d,10,5,666,0.15915915915915915,small
0,SavedNetwork/30_15_1_99.pth,la03,756.0,0.0819261074066162,l2d,10,5,597,0.2663316582914573,small
0,SavedNetwork/30_15_1_99.pth,la02,818.0,0.0804851055145263,l2d,10,5,655,0.24885496183206107,small
0,SavedNetwork/10_10_1_99.pth,la05,593.0,0.0840740203857421,l2d,10,5,593,0.0,small
0,SavedNetwork/10_10_1_99.pth,la04,702.0,0.0833168029785156,l2d,10,5,590,0.18983050847457628,small
0,SavedNetwork/10_10_1_99.pth,la01,749.0,0.0822589397430419,l2d,10,5,666,0.12462462462462462,small
0,SavedNetwork/10_10_1_99.pth,la03,740.0,0.0846400260925293,l2d,10,5,597,0.23953098827470687,small
0,SavedNetwork/10_10_1_99.pth,la02,812.0,0.0816230773925781,l2d,10,5,655,0.23969465648854962,small
0,SavedNetwork/20_20_1_99.pth,la05,593.0,0.0808460712432861,l2d,10,5,593,0.0,small
0,SavedNetwork/20_20_1_99.pth,la04,758.0,0.0802228450775146,l2d,10,5,590,0.2847457627118644,small
0,SavedNetwork/20_20_1_99.pth,la01,814.0,0.0813469886779785,l2d,10,5,666,0.2222222222222222,small
0,SavedNetwork/20_20_1_99.pth,la03,684.0,0.0826039314270019,l2d,10,5,597,0.1457286432160804,small
0,SavedNetwork/20_20_1_99.pth,la02,858.0,0.0814449787139892,l2d,10,5,655,0.3099236641221374,small
0,SavedNetwork/20_15_1_99.pth,la05,593.0,0.0831811428070068,l2d,10,5,593,0.0,small
0,SavedNetwork/20_15_1_99.pth,la04,774.0,0.0820000171661377,l2d,10,5,590,0.31186440677966104,small
0,SavedNetwork/20_15_1_99.pth,la01,748.0,0.0943751335144043,l2d,10,5,666,0.12312312312312312,small
0,SavedNetwork/20_15_1_99.pth,la03,709.0,0.0837218761444091,l2d,10,5,597,0.18760469011725292,small
0,SavedNetwork/20_15_1_99.pth,la02,812.0,0.0851738452911377,l2d,10,5,655,0.23969465648854962,small
2,SavedNetwork/30_15_1_99.pth,la01,740.0,0.0841639041900634,l2d,10,5,666,0.1111111111111111,small
2,SavedNetwork/20_20_1_99.pth,la01,748.0,0.083881139755249,l2d,10,5,666,0.12312312312312312,small
4,SavedNetwork/30_20_1_199.pth,la02,816.0,0.0840730667114257,l2d,10,5,655,0.24580152671755726,small
4,SavedNetwork/6_6_1_99.pth,la02,812.0,0.0918588638305664,l2d,10,5,655,0.23969465648854962,small
4,SavedNetwork/20_20_1_199.pth,la02,916.0,0.0849390029907226,l2d,10,5,655,0.3984732824427481,small
4,SavedNetwork/30_15_1_99.pth,la02,782.0,0.08486008644104,l2d,10,5,655,0.19389312977099238,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la01,859.0,0.2800553498444734,wheatley,10,5,666,0.2897897897897898,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la02,812.0,0.21486496925354,wheatley,10,5,655,0.23969465648854962,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la03,720.0,0.2058398723602295,wheatley,10,5,597,0.20603015075376885,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la04,807.0,0.205899953842163,wheatley,10,5,590,0.3677966101694915,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la05,705.0,0.2110133171081543,wheatley,10,5,593,0.18887015177065766,small
0,saved_models/30j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la01,857.0,0.2344028949737548,wheatley,10,5,666,0.28678678678678676,small
0,saved_models/30j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la02,762.0,0.2257797718048095,wheatley,10,5,655,0.1633587786259542,small
0,saved_models/30j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la03,737.0,0.2243261337280273,wheatley,10,5,597,0.23450586264656617,small
0,saved_models/30j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la04,784.0,0.2267169952392578,wheatley,10,5,590,0.3288135593220339,small
0,saved_models/30j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN/agent.pkl,la05,593.0,0.2297027111053466,wheatley,10,5,593,0.0,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN_100_70/agent.pkl,la01,857.0,0.3991649150848388,wheatley,10,5,666,0.28678678678678676,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN_100_70/agent.pkl,la02,762.0,0.4168729782104492,wheatley,10,5,655,0.1633587786259542,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN_100_70/agent.pkl,la03,737.0,0.4172253608703613,wheatley,10,5,597,0.23450586264656617,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN_100_70/agent.pkl,la04,814.0,0.3996648788452148,wheatley,10,5,590,0.37966101694915255,small
0,saved_models/20j20m_Ddeterministic_Tsimple_RL2D_GNNdgl_CONVgin_POOLavg_L2_HD64_H4_Cclique_QUICKSTART_RUN_100_70/agent.pkl,la05,607.0,0.3934521675109863,wheatley,10,5,593,0.023608768971332208,small
0,EDD,abz5,1624.0,0.028685679346878292,EDD,10,10,1234,0.3160453808752026,small
0,EDD,abz6,1124.0,0.0266339778900146,EDD,10,10,943,0.1919406150583245,small
0,EDD,ft10,1262.0,0.0265169143676757,EDD,10,10,930,0.35698924731182796,small
0,EDD,la16,1268.0,0.0229649543762207,EDD,10,10,945,0.3417989417989418,small
0,EDD,la17,1120.0,0.0248975753784179,EDD,10,10,784,0.42857142857142855,small
0,EDD,la18,1111.0,0.0268549919128417,EDD,10,10,848,0.31014150943396224,small
0,EDD,la19,981.0,0.0250868797302246,EDD,10,10,842,0.16508313539192399,small
0,EDD,la20,1201.0,0.0252249240875244,EDD,10,10,902,0.33148558758314856,small
0,EDD,orb01,1458.0,0.0319089889526367,EDD,10,10,1059,0.37677053824362605,small
0,EDD,orb02,1166.0,0.0277297496795654,EDD,10,10,888,0.3130630630630631,small
0,EDD,orb03,1295.0,0.0315821170806884,EDD,10,10,1005,0.2885572139303483,small
0,EDD,orb04,1351.0,0.0290918350219726,EDD,10,10,1005,0.34427860696517415,small
0,EDD,orb05,1198.0,0.0237481594085693,EDD,10,10,887,0.3506200676437429,small
0,EDD,orb06,1343.0,0.0273699760437011,EDD,10,10,1010,0.3297029702970297,small
0,EDD,orb07,487.0,0.0281269550323486,EDD,10,10,397,0.22670025188916876,small
0,EDD,orb08,1237.0,0.0312609672546386,EDD,10,10,899,0.3759733036707453,small
0,EDD,orb09,1205.0,0.0276329517364501,EDD,10,10,934,0.29014989293361887,small
0,EDD,orb10,1162.0,0.0274889469146728,EDD,10,10,944,0.2309322033898305,small
1,EDD,orb08,1245.0,0.0282378196716308,EDD,10,10,899,0.38487208008898777,small
0,FIFO,abz5,1367.0,0.025840260088443704,FIFO,10,10,1234,0.10777957860615883,small
0,FIFO,abz6,1014.0,0.0265820026397705,FIFO,10,10,943,0.07529162248144221,small
0,FIFO,ft10,1216.0,0.0330502986907959,FIFO,10,10,930,0.30752688172043013,small
0,FIFO,la16,1197.0,0.0307018756866455,FIFO,10,10,945,0.26666666666666666,small
0,FIFO,la17,997.0,0.0270359516143798,FIFO,10,10,784,0.27168367346938777,small
0,FIFO,la18,1058.0,0.0262856483459472,FIFO,10,10,848,0.24764150943396226,small
0,FIFO,la19,983.0,0.0304071903228759,FIFO,10,10,842,0.167458432304038,small
0,FIFO,la20,1197.0,0.0244841575622558,FIFO,10,10,902,0.3270509977827051,small
0,FIFO,orb01,1350.0,0.0311930179595947,FIFO,10,10,1059,0.2747875354107649,small
0,FIFO,orb02,1093.0,0.0279579162597656,FIFO,10,10,888,0.23085585585585586,small
0,FIFO,orb03,1350.0,0.0335872173309326,FIFO,10,10,1005,0.34328358208955223,small
0,FIFO,orb04,1247.0,0.0247552394866943,FIFO,10,10,1005,0.2407960199004975,small
0,FIFO,orb05,1190.0,0.0269467830657959,FIFO,10,10,887,0.3416009019165727,small
0,FIFO,orb06,1255.0,0.0257301330566406,FIFO,10,10,1010,0.24257425742574257,small
0,FIFO,orb07,469.0,0.0235877037048339,FIFO,10,10,397,0.181360201511335,small
0,FIFO,orb08,1199.0,0.0286459922790527,FIFO,10,10,899,0.3337041156840934,small
0,FIFO,orb09,1291.0,0.028045654296875,FIFO,10,10,934,0.3822269807280514,small
0,FIFO,orb10,1283.0,0.0255451202392578,FIFO,10,10,944,0.3591101694915254,small
1,FIFO,abz5,1351.0,0.0238227844238281,FIFO,10,10,1234,0.09481361426256078,small
1,FIFO,abz6,1194.0,0.0227458477020263,FIFO,10,10,943,0.26617179215270415,small
1,FIFO,ft10,1262.0,0.0294482707977294,FIFO,10,10,930,0.35698924731182796,small
1,FIFO,la16,1180.0,0.0260970592498779,FIFO,10,10,945,0.24867724867724866,small
1,FIFO,la18,989.0,0.0261929035186767,FIFO,10,10,848,0.16627358490566038,small
1,FIFO,la19,979.0,0.0253660678863525,FIFO,10,10,842,0.16270783847980996,small
1,FIFO,la20,1206.0,0.0234208106994628,FIFO,10,10,902,0.3370288248337029,small
1,FIFO,orb01,1311.0,0.0280780792236328,FIFO,10,10,1059,0.23796033994334279,small
1,FIFO,orb02,1147.0,0.0238840579986572,FIFO,10,10,888,0.2916666666666667,small
1,FIFO,orb03,1384.0,0.0281033515930175,FIFO,10,10,1005,0.37711442786069654,small
1,FIFO,orb04,1362.0,0.0245301723480224,FIFO,10,10,1005,0.35522388059701493,small
1,FIFO,orb05,1141.0,0.0287151336669921,FIFO,10,10,887,0.28635851183765504,small
1,FIFO,orb06,1463.0,0.0270042419433593,FIFO,10,10,1010,0.4485148514851485,small
1,FIFO,orb07,459.0,0.024153709411621,FIFO,10,10,397,0.1561712846347607,small
1,FIFO,orb08,1287.0,0.0284879207611084,FIFO,10,10,899,0.43159065628476084,small
1,FIFO,orb09,1274.0,0.0280101299285888,FIFO,10,10,934,0.3640256959314775,small
1,FIFO,orb10,1186.0,0.0223028659820556,FIFO,10,10,944,0.2563559322033898,small
2,FIFO,abz5,1467.0,0.0328469276428222,FIFO,10,10,1234,0.18881685575364668,small
2,FIFO,ft10,1184.0,0.0369708538055419,FIFO,10,10,930,0.2731182795698925,small
2,FIFO,la16,1212.0,0.0226619243621826,FIFO,10,10,945,0.28253968253968254,small
2,FIFO,la17,907.0,0.0213749408721923,FIFO,10,10,784,0.1568877551020408,small
2,FIFO,la18,1005.0,0.0255680084228515,FIFO,10,10,848,0.18514150943396226,small
2,FIFO,la19,987.0,0.0236482620239257,FIFO,10,10,842,0.17220902612826602,small
2,FIFO,la20,1157.0,0.023522138595581,FIFO,10,10,902,0.2827050997782705,small
2,FIFO,orb01,1404.0,0.0330431461334228,FIFO,10,10,1059,0.32577903682719545,small
2,FIFO,orb02,1119.0,0.0267958641052246,FIFO,10,10,888,0.26013513513513514,small
2,FIFO,orb03,1352.0,0.0323891639709472,FIFO,10,10,1005,0.345273631840796,small
2,FIFO,orb04,1455.0,0.025245189666748,FIFO,10,10,1005,0.44776119402985076,small
2,FIFO,orb05,1134.0,0.0272610187530517,FIFO,10,10,887,0.27846674182638104,small
2,FIFO,orb06,1274.0,0.0308868885040283,FIFO,10,10,1010,0.2613861386138614,small
2,FIFO,orb08,1335.0,0.029541015625,FIFO,10,10,899,0.4849833147942158,small
2,FIFO,orb09,1287.0,0.0273516178131103,FIFO,10,10,934,0.37794432548179874,small
2,FIFO,orb10,1230.0,0.0275619029998779,FIFO,10,10,944,0.3029661016949153,small
3,FIFO,ft10,1237.0,0.0291230678558349,FIFO,10,10,930,0.3301075268817204,small
3,FIFO,la16,1140.0,0.0266611576080322,FIFO,10,10,945,0.20634920634920634,small
3,FIFO,la20,1159.0,0.0206451416015625,FIFO,10,10,902,0.28492239467849223,small
3,FIFO,orb01,1309.0,0.0251038074493408,FIFO,10,10,1059,0.2360717658168083,small
3,FIFO,orb02,1110.0,0.028696060180664,FIFO,10,10,888,0.25,small
3,FIFO,orb04,1481.0,0.029048204421997,FIFO,10,10,1005,0.4736318407960199,small
3,FIFO,orb05,1181.0,0.0275230407714843,FIFO,10,10,887,0.3314543404735062,small
3,FIFO,orb07,465.0,0.0287601947784423,FIFO,10,10,397,0.1712846347607053,small
3,FIFO,orb08,1289.0,0.0261118412017822,FIFO,10,10,899,0.43381535038932145,small
3,FIFO,orb09,1369.0,0.0298311710357666,FIFO,10,10,934,0.4657387580299786,small
3,FIFO,orb10,1300.0,0.0250928401947021,FIFO,10,10,944,0.3771186440677966,small
4,FIFO,ft10,1283.0,0.0260169506072998,FIFO,10,10,930,0.3795698924731183,small
4,FIFO,la16,1271.0,0.025360107421875,FIFO,10,10,945,0.344973544973545,small
4,FIFO,la17,911.0,0.0231838226318359,FIFO,10,10,784,0.16198979591836735,small
4,FIFO,la19,968.0,0.02437424659729,FIFO,10,10,842,0.1496437054631829,small
4,FIFO,la20,1272.0,0.027858018875122,FIFO,10,10,902,0.41019955654101997,small
4,FIFO,orb01,1294.0,0.0318129062652587,FIFO,10,10,1059,0.2219074598677998,small
4,FIFO,orb02,1045.0,0.0269520282745361,FIFO,10,10,888,0.1768018018018018,small
4,FIFO,orb03,1355.0,0.0364069938659668,FIFO,10,10,1005,0.3482587064676617,small
4,FIFO,orb04,1194.0,0.0228710174560546,FIFO,10,10,1005,0.1880597014925373,small
4,FIFO,orb05,1075.0,0.0246326923370361,FIFO,10,10,887,0.21195039458850057,small
4,FIFO,orb06,1306.0,0.0277740955352783,FIFO,10,10,1010,0.29306930693069305,small
4,FIFO,orb07,467.0,0.0222220420837402,FIFO,10,10,397,0.17632241813602015,small
4,FIFO,orb08,1214.0,0.0253849029541015,FIFO,10,10,899,0.3503893214682981,small
4,FIFO,orb09,1223.0,0.0206630229949951,FIFO,10,10,934,0.3094218415417559,small
4,FIFO,orb10,1193.0,0.0239601135253906,FIFO,10,10,944,0.263771186440678,small
5,FIFO,ft10,1247.0,0.0266559123992919,FIFO,10,10,930,0.34086021505376346,small
5,FIFO,la17,897.0,0.0250918865203857,FIFO,10,10,784,0.1441326530612245,small
5,FIFO,la18,976.0,0.0245718955993652,FIFO,10,10,848,0.1509433962264151,small
5,FIFO,la20,1052.0,0.0223820209503173,FIFO,10,10,902,0.1662971175166297,small
5,FIFO,orb01,1385.0,0.0273218154907226,FIFO,10,10,1059,0.307837582625118,small
5,FIFO,orb02,1171.0,0.0296440124511718,FIFO,10,10,888,0.3186936936936937,small
5,FIFO,orb03,1330.0,0.0279438495635986,FIFO,10,10,1005,0.32338308457711445,small
5,FIFO,orb04,1297.0,0.01969575881958,FIFO,10,10,1005,0.29054726368159206,small
5,FIFO,orb05,1199.0,0.0236937999725341,FIFO,10,10,887,0.35174746335963925,small
5,FIFO,orb06,1273.0,0.0284230709075927,FIFO,10,10,1010,0.2603960396039604,small
5,FIFO,orb07,477.0,0.0269899368286132,FIFO,10,10,397,0.20151133501259447,small
5,FIFO,orb08,1273.0,0.0243260860443115,FIFO,10,10,899,0.41601779755283647,small
5,FIFO,orb09,1194.0,0.0256147384643554,FIFO,10,10,934,0.278372591006424,small
5,FIFO,orb10,1122.0,0.0252962112426757,FIFO,10,10,944,0.1885593220338983,small
6,FIFO,ft10,1261.0,0.0264148712158203,FIFO,10,10,930,0.35591397849462364,small
6,FIFO,la16,1136.0,0.0237159729003906,FIFO,10,10,945,0.2021164021164021,small
6,FIFO,la17,918.0,0.026573896408081,FIFO,10,10,784,0.17091836734693877,small
6,FIFO,la18,952.0,0.0232729911804199,FIFO,10,10,848,0.12264150943396226,small
6,FIFO,orb01,1332.0,0.031404972076416,FIFO,10,10,1059,0.2577903682719547,small
6,FIFO,orb02,1084.0,0.0255031585693359,FIFO,10,10,888,0.22072072072072071,small
6,FIFO,orb03,1411.0,0.0316090583801269,FIFO,10,10,1005,0.4039800995024876,small
6,FIFO,orb04,1217.0,0.0261998176574707,FIFO,10,10,1005,0.2109452736318408,small
6,FIFO,orb05,1177.0,0.0248668193817138,FIFO,10,10,887,0.3269447576099211,small
6,FIFO,orb06,1411.0,0.0306997299194335,FIFO,10,10,1010,0.39702970297029705,small
6,FIFO,orb07,464.0,0.0246381759643554,FIFO,10,10,397,0.16876574307304787,small
6,FIFO,orb08,1255.0,0.028472900390625,FIFO,10,10,899,0.39599555061179087,small
6,FIFO,orb09,1184.0,0.0233600139617919,FIFO,10,10,934,0.2676659528907923,small
6,FIFO,orb10,1271.0,0.0241849422454834,FIFO,10,10,944,0.3463983050847458,small
7,FIFO,abz5,1380.0,0.0272181034088134,FIFO,10,10,1234,0.11831442463533225,small
7,FIFO,ft10,1146.0,0.027209997177124,FIFO,10,10,930,0.23225806451612904,small
7,FIFO,la16,1205.0,0.0242969989776611,FIFO,10,10,945,0.2751322751322751,small
7,FIFO,la17,991.0,0.0677659511566162,FIFO,10,10,784,0.26403061224489793,small
7,FIFO,la18,963.0,0.0232079029083251,FIFO,10,10,848,0.13561320754716982,small
7,FIFO,orb01,1363.0,0.0302851200103759,FIFO,10,10,1059,0.2870632672332389,small
7,FIFO,orb02,1098.0,0.0243129730224609,FIFO,10,10,888,0.23648648648648649,small
7,FIFO,orb03,1388.0,0.0319890975952148,FIFO,10,10,1005,0.38109452736318405,small
7,FIFO,orb04,1346.0,0.0236921310424804,FIFO,10,10,1005,0.33930348258706466,small
7,FIFO,orb05,1121.0,0.0239408016204834,FIFO,10,10,887,0.2638105975197294,small
7,FIFO,orb06,1228.0,0.0310118198394775,FIFO,10,10,1010,0.21584158415841584,small
7,FIFO,orb07,473.0,0.0287072658538818,FIFO,10,10,397,0.19143576826196473,small
7,FIFO,orb08,1244.0,0.0315701961517334,FIFO,10,10,899,0.38375973303670746,small
7,FIFO,orb09,1248.0,0.0255019664764404,FIFO,10,10,934,0.3361884368308351,small
7,FIFO,orb10,1308.0,0.0292632579803466,FIFO,10,10,944,0.3855932203389831,small
8,FIFO,abz6,1103.0,0.0285727977752685,FIFO,10,10,943,0.16967126193001061,small
8,FIFO,ft10,1278.0,0.0261008739471435,FIFO,10,10,930,0.3741935483870968,small
8,FIFO,la16,1247.0,0.0241200923919677,FIFO,10,10,945,0.31957671957671957,small
8,FIFO,la17,1044.0,0.0226829051971435,FIFO,10,10,784,0.33163265306122447,small
8,FIFO,la18,988.0,0.0251421928405761,FIFO,10,10,848,0.1650943396226415,small
8,FIFO,la19,1001.0,0.0249269008636474,FIFO,10,10,842,0.18883610451306412,small
8,FIFO,orb01,1359.0,0.0263891220092773,FIFO,10,10,1059,0.28328611898017,small
8,FIFO,orb02,1060.0,0.0269858837127685,FIFO,10,10,888,0.19369369369369369,small
8,FIFO,orb03,1443.0,0.0320088863372802,FIFO,10,10,1005,0.43582089552238806,small
8,FIFO,orb04,1314.0,0.0250899791717529,FIFO,10,10,1005,0.3074626865671642,small
8,FIFO,orb05,1213.0,0.0245552062988281,FIFO,10,10,887,0.36753100338218714,small
8,FIFO,orb06,1203.0,0.0269491672515869,FIFO,10,10,1010,0.1910891089108911,small
8,FIFO,orb07,474.0,0.0256421566009521,FIFO,10,10,397,0.19395465994962216,small
8,FIFO,orb08,1178.0,0.0277159214019775,FIFO,10,10,899,0.3103448275862069,small
8,FIFO,orb09,1214.0,0.022670030593872,FIFO,10,10,934,0.29978586723768735,small
8,FIFO,orb10,1253.0,0.0300307273864746,FIFO,10,10,944,0.3273305084745763,small
9,FIFO,abz5,1382.0,0.0272839069366455,FIFO,10,10,1234,0.11993517017828201,small
9,FIFO,ft10,1171.0,0.0282199382781982,FIFO,10,10,930,0.2591397849462366,small
9,FIFO,la17,902.0,0.0257201194763183,FIFO,10,10,784,0.15051020408163265,small
9,FIFO,orb01,1281.0,0.0321099758148193,FIFO,10,10,1059,0.2096317280453258,small
9,FIFO,orb02,1095.0,0.0224678516387939,FIFO,10,10,888,0.23310810810810811,small
9,FIFO,orb03,1424.0,0.0296103954315185,FIFO,10,10,1005,0.41691542288557215,small
9,FIFO,orb05,1176.0,0.0241999626159667,FIFO,10,10,887,0.3258173618940248,small
9,FIFO,orb06,1214.0,0.028367280960083,FIFO,10,10,1010,0.201980198019802,small
9,FIFO,orb07,505.0,0.0240030288696289,FIFO,10,10,397,0.27204030226700254,small
9,FIFO,orb08,1309.0,0.0306050777435302,FIFO,10,10,899,0.4560622914349277,small
9,FIFO,orb09,1329.0,0.02382493019104,FIFO,10,10,934,0.4229122055674518,small
9,FIFO,orb10,1247.0,0.0242109298706054,FIFO,10,10,944,0.3209745762711864,small
0,LOR,abz5,1678.0,0.01945317586263016,LOR,10,10,1234,0.35980551053484605,small
0,LOR,abz6,1138.0,0.0171866416931152,LOR,10,10,943,0.2067868504772004,small
0,LOR,ft10,1268.0,0.0239119529724121,LOR,10,10,930,0.3634408602150538,small
0,LOR,la16,1488.0,0.0198910236358642,LOR,10,10,945,0.5746031746031746,small
0,LOR,la17,1036.0,0.0189061164855957,LOR,10,10,784,0.32142857142857145,small
0,LOR,la18,1247.0,0.0192189216613769,LOR,10,10,848,0.4705188679245283,small
0,LOR,la19,1050.0,0.0183839797973632,LOR,10,10,842,0.24703087885985747,small
0,LOR,la20,1221.0,0.020082950592041,LOR,10,10,902,0.35365853658536583,small
0,LOR,orb01,1317.0,0.0213778018951416,LOR,10,10,1059,0.24362606232294617,small
0,LOR,orb02,1146.0,0.021522045135498,LOR,10,10,888,0.2905405405405405,small
0,LOR,orb03,1438.0,0.0211489200592041,LOR,10,10,1005,0.43084577114427863,small
0,LOR,orb04,1391.0,0.0217459201812744,LOR,10,10,1005,0.38407960199004976,small
0,LOR,orb05,1184.0,0.0210180282592773,LOR,10,10,887,0.33483652762119503,small
0,LOR,orb06,1393.0,0.0205421447753906,LOR,10,10,1010,0.3792079207920792,small
0,LOR,orb07,507.0,0.0181689262390136,LOR,10,10,397,0.2770780856423174,small
0,LOR,orb08,1248.0,0.0232429504394531,LOR,10,10,899,0.3882091212458287,small
0,LOR,orb09,1490.0,0.0183033943176269,LOR,10,10,934,0.5952890792291221,small
0,LOR,orb10,1256.0,0.0193941593170166,LOR,10,10,944,0.3305084745762712,small
1,LOR,abz5,1562.0,0.0182383060455322,LOR,10,10,1234,0.26580226904376014,small
1,LOR,abz6,1254.0,0.01676607131958,LOR,10,10,943,0.3297985153764581,small
1,LOR,ft10,1342.0,0.0206320285797119,LOR,10,10,930,0.443010752688172,small
1,LOR,la16,1272.0,0.0186398029327392,LOR,10,10,945,0.346031746031746,small
1,LOR,la18,1103.0,0.0171000957489013,LOR,10,10,848,0.3007075471698113,small
1,LOR,la19,1003.0,0.0165698528289794,LOR,10,10,842,0.19121140142517815,small
1,LOR,la20,1108.0,0.0176408290863037,LOR,10,10,902,0.22838137472283815,small
1,LOR,orb01,1459.0,0.0235557556152343,LOR,10,10,1059,0.3777148253068933,small
1,LOR,orb02,1155.0,0.0178949832916259,LOR,10,10,888,0.30067567567567566,small
1,LOR,orb03,1381.0,0.0232701301574707,LOR,10,10,1005,0.37412935323383084,small
